,business_product_instance_id,cost,duration,number_of_sms,total_volume,event_type,event_id,date,direction,calling_msisdn,called_msisdn,roaming
8513,24.0,13.05389593286057,0,45.0,0.0,sms,6913,,outcoming,-1,-1,False
8515,24.0,13.041364372647678,0,45.0,0.0,sms,6914,,outcoming,-1,-1,False
8531,24.0,12.933317961398814,0,45.0,0.0,sms,6915,,outcoming,-1,-1,False
8534,24.0,12.918996819047948,0,45.0,0.0,sms,6916,,outcoming,-1,-1,False
8537,24.0,12.89750048579711,0,45.0,0.0,sms,6917,,outcoming,-1,-1,False
8539,24.0,12.876202945246462,0,45.0,0.0,sms,6918,,outcoming,-1,-1,True
8553,24.0,12.729942072971369,0,44.0,0.0,sms,6919,,outcoming,-1,-1,False
8561,24.0,12.617828168067433,0,44.0,0.0,sms,6920,,outcoming,-1,-1,False
8568,24.0,12.55826224631096,0,44.0,0.0,sms,6921,,outcoming,-1,-1,False
8570,24.0,12.530787743833827,0,43.0,0.0,sms,6922,,outcoming,-1,-1,False
8575,24.0,12.491259338398208,0,43.0,0.0,sms,6923,,outcoming,-1,-1,True
8581,24.0,12.457900494685546,0,43.0,0.0,sms,6924,,outcoming,-1,-1,False
8587,24.0,12.392977640538447,0,43.0,0.0,sms,6925,,outcoming,-1,-1,False
8593,24.0,12.287994384225442,0,43.0,0.0,sms,6926,,outcoming,-1,-1,False
8594,24.0,12.285474756847975,0,43.0,0.0,sms,6927,,outcoming,-1,-1,False
8599,24.0,12.22842490602929,0,42.0,0.0,sms,6928,,outcoming,-1,-1,False
8602,24.0,12.200987090335929,0,42.0,0.0,sms,6929,,outcoming,-1,-1,False
8604,24.0,12.192726482521323,0,42.0,0.0,sms,6930,,outcoming,-1,-1,False
8605,24.0,12.192714249075749,0,42.0,0.0,sms,6931,,outcoming,-1,-1,False
8612,24.0,12.157290482896244,0,42.0,0.0,sms,6932,,outcoming,-1,-1,False
8615,24.0,12.145141794281898,0,42.0,0.0,sms,6933,,outcoming,-1,-1,False
8617,24.0,12.112870738402805,0,42.0,0.0,sms,6934,,outcoming,-1,-1,False
8618,24.0,12.109203033320043,0,42.0,0.0,sms,6935,,outcoming,-1,-1,False
8619,24.0,12.097693834324588,0,42.0,0.0,sms,6936,,outcoming,-1,-1,False
8622,24.0,12.034137278496416,0,42.0,0.0,sms,6937,,outcoming,-1,-1,False
8627,24.0,11.97400609734953,0,42.0,0.0,sms,6938,,outcoming,-1,-1,False
8637,24.0,11.862867931890747,0,41.0,0.0,sms,6939,,outcoming,-1,-1,False
8639,24.0,11.85127492436672,0,41.0,0.0,sms,6940,,outcoming,-1,-1,False
8640,24.0,11.846408433366946,0,41.0,0.0,sms,6941,,outcoming,-1,-1,False
8641,24.0,11.835968145998663,0,41.0,0.0,sms,6942,,outcoming,-1,-1,False
8651,24.0,11.767779648091363,0,41.0,0.0,sms,6943,,outcoming,-1,-1,False
8654,24.0,11.721765008180839,0,41.0,0.0,sms,6944,,outcoming,-1,-1,False
8655,24.0,11.704222627707196,0,41.0,0.0,sms,6945,,outcoming,-1,-1,False
8658,24.0,11.675545805648937,0,40.0,0.0,sms,6946,,outcoming,-1,-1,False
8665,24.0,11.64305365053248,0,40.0,0.0,sms,6947,,outcoming,-1,-1,False
8675,24.0,11.56692390770263,0,40.0,0.0,sms,6948,,outcoming,-1,-1,False
8679,24.0,11.53518250515441,0,40.0,0.0,sms,6949,,outcoming,-1,-1,False
8681,24.0,11.519387563841391,0,40.0,0.0,sms,6950,,outcoming,-1,-1,True
8684,24.0,11.486448893584623,0,40.0,0.0,sms,6951,,outcoming,-1,-1,False
8687,24.0,11.427245904044355,0,40.0,0.0,sms,6952,,outcoming,-1,-1,False
8689,24.0,11.405440471913394,0,40.0,0.0,sms,6953,,outcoming,-1,-1,False
8691,24.0,11.362998575223202,0,39.0,0.0,sms,6954,,outcoming,-1,-1,False
8693,24.0,11.359183984817179,0,39.0,0.0,sms,6955,,outcoming,-1,-1,False
8699,24.0,11.326400519582904,0,39.0,0.0,sms,6956,,outcoming,-1,-1,False
8700,24.0,11.32531277054187,0,39.0,0.0,sms,6957,,outcoming,-1,-1,False
8710,24.0,11.229799227567767,0,39.0,0.0,sms,6958,,outcoming,-1,-1,False
8712,24.0,11.197639513042034,0,39.0,0.0,sms,6959,,outcoming,-1,-1,False
8715,24.0,11.158796861654082,0,39.0,0.0,sms,6960,,outcoming,-1,-1,False
8716,24.0,11.151436908683067,0,39.0,0.0,sms,6961,,outcoming,-1,-1,False
8717,24.0,11.147062251239845,0,39.0,0.0,sms,6962,,outcoming,-1,-1,False
8721,24.0,11.108636752837313,0,38.0,0.0,sms,6963,,outcoming,-1,-1,False
8729,24.0,11.04701123819548,0,38.0,0.0,sms,6964,,outcoming,-1,-1,False
8740,24.0,10.952217757864702,0,38.0,0.0,sms,6965,,outcoming,-1,-1,False
8742,24.0,10.923204093362756,0,38.0,0.0,sms,6966,,outcoming,-1,-1,False
8746,24.0,10.896877408783169,0,38.0,0.0,sms,6967,,outcoming,-1,-1,False
8747,24.0,10.857439354694534,0,38.0,0.0,sms,6968,,outcoming,-1,-1,False
8750,24.0,10.834548513277085,0,38.0,0.0,sms,6969,,outcoming,-1,-1,True
8755,24.0,10.761616086471022,0,37.0,0.0,sms,6970,,outcoming,-1,-1,False
8758,24.0,10.701911636840066,0,37.0,0.0,sms,6971,,outcoming,-1,-1,False
8760,24.0,10.687468759624068,0,37.0,0.0,sms,6972,,outcoming,-1,-1,False
8764,24.0,10.660135101571313,0,37.0,0.0,sms,6973,,outcoming,-1,-1,False
8774,24.0,10.524093436461158,0,36.0,0.0,sms,6974,,outcoming,-1,-1,False
8779,24.0,10.40183582064617,0,36.0,0.0,sms,6975,,outcoming,-1,-1,False
8783,24.0,10.376936699439469,0,36.0,0.0,sms,6976,,outcoming,-1,-1,False
8784,24.0,10.376754805360918,0,36.0,0.0,sms,6977,,outcoming,-1,-1,False
8794,24.0,10.307190429336288,0,36.0,0.0,sms,6978,,outcoming,-1,-1,True
8801,24.0,10.248646125667335,0,35.0,0.0,sms,6979,,outcoming,-1,-1,False
8803,24.0,10.234587574837818,0,35.0,0.0,sms,6980,,outcoming,-1,-1,False
8804,24.0,10.231832083755023,0,35.0,0.0,sms,6981,,outcoming,-1,-1,False
8810,24.0,10.170781620034546,0,35.0,0.0,sms,6982,,outcoming,-1,-1,False
8812,24.0,10.151763092942986,0,35.0,0.0,sms,6983,,outcoming,-1,-1,True
8813,24.0,10.143343064166686,0,35.0,0.0,sms,6984,,outcoming,-1,-1,False
8814,24.0,10.1218274626966,0,35.0,0.0,sms,6985,,outcoming,-1,-1,True
8819,24.0,10.024587637194486,0,35.0,0.0,sms,6986,,outcoming,-1,-1,True
8820,24.0,10.020977787614939,0,35.0,0.0,sms,6987,,outcoming,-1,-1,False
8834,24.0,9.914163283507747,0,34.0,0.0,sms,6988,,outcoming,-1,-1,False
8835,24.0,9.890753837767079,0,34.0,0.0,sms,6989,,outcoming,-1,-1,False
8836,24.0,9.872025601665115,0,34.0,0.0,sms,6990,,outcoming,-1,-1,False
8848,24.0,9.696262723185782,0,34.0,0.0,sms,6991,,outcoming,-1,-1,False
8850,24.0,9.689345633765555,0,33.0,0.0,sms,6992,,outcoming,-1,-1,False
8852,24.0,9.684318351720037,0,33.0,0.0,sms,6993,,outcoming,-1,-1,False
8857,24.0,9.634669045355338,0,33.0,0.0,sms,6994,,outcoming,-1,-1,False
8858,24.0,9.632727630119945,0,33.0,0.0,sms,6995,,outcoming,-1,-1,False
8862,24.0,9.53392698048853,0,33.0,0.0,sms,6996,,outcoming,-1,-1,False
8863,24.0,9.520204252537695,0,33.0,0.0,sms,6997,,outcoming,-1,-1,False
8869,24.0,9.441181721700957,0,33.0,0.0,sms,6998,,outcoming,-1,-1,False
8872,24.0,9.418852589300727,0,33.0,0.0,sms,6999,,outcoming,-1,-1,True
8878,24.0,9.313053485410364,0,32.0,0.0,sms,7000,,outcoming,-1,-1,False
8885,24.0,9.269120669292136,0,32.0,0.0,sms,7001,,outcoming,-1,-1,False
8889,24.0,9.23042732368532,0,32.0,0.0,sms,7002,,outcoming,-1,-1,False
8891,24.0,9.178602419520246,0,32.0,0.0,sms,7003,,outcoming,-1,-1,False
8896,24.0,9.137463703779204,0,32.0,0.0,sms,7004,,outcoming,-1,-1,False
8898,24.0,9.122673183140677,0,32.0,0.0,sms,7005,,outcoming,-1,-1,False
8906,24.0,9.084273532267147,0,31.0,0.0,sms,7006,,outcoming,-1,-1,False
8909,24.0,9.03365818306824,0,31.0,0.0,sms,7007,,outcoming,-1,-1,False
8924,24.0,8.862812558601206,0,31.0,0.0,sms,7008,,outcoming,-1,-1,False
8927,24.0,8.83253329701725,0,30.0,0.0,sms,7009,,outcoming,-1,-1,False
8936,24.0,8.685252144521272,0,30.0,0.0,sms,7010,,outcoming,-1,-1,False
8937,24.0,8.683195942121387,0,30.0,0.0,sms,7011,,outcoming,-1,-1,False
8940,24.0,8.668177692657565,0,30.0,0.0,sms,7012,,outcoming,-1,-1,False
8941,24.0,8.655243565579042,0,30.0,0.0,sms,7013,,outcoming,-1,-1,False
8947,24.0,8.585562082625842,0,30.0,0.0,sms,7014,,outcoming,-1,-1,False
8954,24.0,8.419312528110424,0,29.0,0.0,sms,7015,,outcoming,-1,-1,False
8956,24.0,8.413342121884384,0,29.0,0.0,sms,7016,,outcoming,-1,-1,False
8959,24.0,8.358511782309336,0,29.0,0.0,sms,7017,,outcoming,-1,-1,False
8960,24.0,8.330119938932711,0,29.0,0.0,sms,7018,,outcoming,-1,-1,False
8963,24.0,8.286438628826403,0,29.0,0.0,sms,7019,,outcoming,-1,-1,False
8964,24.0,8.284774690167637,0,29.0,0.0,sms,7020,,outcoming,-1,-1,False
8965,24.0,8.276794512765974,0,29.0,0.0,sms,7021,,outcoming,-1,-1,False
8977,24.0,8.11039259535876,0,28.0,0.0,sms,7022,,outcoming,-1,-1,False
8979,24.0,8.099391251401627,0,28.0,0.0,sms,7023,,outcoming,-1,-1,False
8989,24.0,8.008095419665779,0,28.0,0.0,sms,7024,,outcoming,-1,-1,False
8997,24.0,7.888812154843322,0,27.0,0.0,sms,7025,,outcoming,-1,-1,False
8998,24.0,7.888072775244908,0,27.0,0.0,sms,7026,,outcoming,-1,-1,False
8999,24.0,7.875017319594065,0,27.0,0.0,sms,7027,,outcoming,-1,-1,False
9002,24.0,7.854964554823212,0,27.0,0.0,sms,7028,,outcoming,-1,-1,False
9003,24.0,7.8341891569531015,0,27.0,0.0,sms,7029,,outcoming,-1,-1,False
9005,24.0,7.824277988960716,0,27.0,0.0,sms,7030,,outcoming,-1,-1,False
9009,24.0,7.752272820102718,0,27.0,0.0,sms,7031,,outcoming,-1,-1,False
9010,24.0,7.750753168693521,0,27.0,0.0,sms,7032,,outcoming,-1,-1,False
9014,24.0,7.661873839403739,0,26.0,0.0,sms,7033,,outcoming,-1,-1,False
9015,24.0,7.65790510187739,0,26.0,0.0,sms,7034,,outcoming,-1,-1,False
9016,24.0,7.645215273750068,0,26.0,0.0,sms,7035,,outcoming,-1,-1,False
9017,24.0,7.644055851713645,0,26.0,0.0,sms,7036,,outcoming,-1,-1,False
9021,24.0,7.623622321930043,0,26.0,0.0,sms,7037,,outcoming,-1,-1,False
9027,24.0,7.578782075028727,0,26.0,0.0,sms,7038,,outcoming,-1,-1,False
9038,24.0,7.514357872302327,0,26.0,0.0,sms,7039,,outcoming,-1,-1,False
9046,24.0,7.410590389216566,0,26.0,0.0,sms,7040,,outcoming,-1,-1,False
9047,24.0,7.3983982877457635,0,25.0,0.0,sms,7041,,outcoming,-1,-1,False
9050,24.0,7.377550620327526,0,25.0,0.0,sms,7042,,outcoming,-1,-1,False
9054,24.0,7.319306569087104,0,25.0,0.0,sms,7043,,outcoming,-1,-1,False
9055,24.0,7.3048209454591415,0,25.0,0.0,sms,7044,,outcoming,-1,-1,False
9056,24.0,7.294930905013047,0,25.0,0.0,sms,7045,,outcoming,-1,-1,False
9061,24.0,7.237079006695893,0,25.0,0.0,sms,7046,,outcoming,-1,-1,False
9063,24.0,7.224047761216255,0,25.0,0.0,sms,7047,,outcoming,-1,-1,False
9064,24.0,7.2199411630291195,0,25.0,0.0,sms,7048,,outcoming,-1,-1,False
9069,24.0,7.1802021629518435,0,25.0,0.0,sms,7049,,outcoming,-1,-1,False
9070,24.0,7.165811464842903,0,25.0,0.0,sms,7050,,outcoming,-1,-1,False
9072,24.0,7.155786012188258,0,25.0,0.0,sms,7051,,outcoming,-1,-1,False
9074,24.0,7.151027257779276,0,25.0,0.0,sms,7052,,outcoming,-1,-1,False
9081,24.0,7.087553434189289,0,24.0,0.0,sms,7053,,outcoming,-1,-1,False
9084,24.0,6.989491319737937,0,24.0,0.0,sms,7054,,outcoming,-1,-1,False
9085,24.0,6.967894276492416,0,24.0,0.0,sms,7055,,outcoming,-1,-1,False
9086,24.0,6.9593627989605835,0,24.0,0.0,sms,7056,,outcoming,-1,-1,False
9087,24.0,6.9489724751123845,0,24.0,0.0,sms,7057,,outcoming,-1,-1,False
9090,24.0,6.922497329770977,0,24.0,0.0,sms,7058,,outcoming,-1,-1,False
9092,24.0,6.909210740394997,0,24.0,0.0,sms,7059,,outcoming,-1,-1,False
9094,24.0,6.851642913636738,0,24.0,0.0,sms,7060,,outcoming,-1,-1,False
9095,24.0,6.849551682257186,0,24.0,0.0,sms,7061,,outcoming,-1,-1,True
9097,24.0,6.824450305038411,0,23.0,0.0,sms,7062,,outcoming,-1,-1,False
9100,24.0,6.749633883053093,0,23.0,0.0,sms,7063,,outcoming,-1,-1,False
9112,24.0,6.60754534750572,0,23.0,0.0,sms,7064,,outcoming,-1,-1,True
9113,24.0,6.595842380360978,0,23.0,0.0,sms,7065,,outcoming,-1,-1,False
9121,24.0,6.464242250209111,0,22.0,0.0,sms,7066,,outcoming,-1,-1,False
9127,24.0,6.3381940272689405,0,22.0,0.0,sms,7067,,outcoming,-1,-1,False
9140,24.0,6.22525397755345,0,21.0,0.0,sms,7068,,outcoming,-1,-1,False
9141,24.0,6.220208002450761,0,21.0,0.0,sms,7069,,outcoming,-1,-1,False
9151,24.0,6.081659705975312,0,21.0,0.0,sms,7070,,outcoming,-1,-1,False
9153,24.0,6.06219866530725,0,21.0,0.0,sms,7071,,outcoming,-1,-1,False
9155,24.0,6.05394274656895,0,21.0,0.0,sms,7072,,outcoming,-1,-1,False
9159,24.0,5.9983223653075015,0,21.0,0.0,sms,7073,,outcoming,-1,-1,True
9165,24.0,5.936743014849895,0,20.0,0.0,sms,7074,,outcoming,-1,-1,False
9167,24.0,5.912217876699174,0,20.0,0.0,sms,7075,,outcoming,-1,-1,False
9181,24.0,5.748921448244062,0,20.0,0.0,sms,7076,,outcoming,-1,-1,False
9194,24.0,5.586748780095505,0,19.0,0.0,sms,7077,,outcoming,-1,-1,False
9196,24.0,5.559554609838585,0,19.0,0.0,sms,7078,,outcoming,-1,-1,False
9198,24.0,5.526095333183989,0,19.0,0.0,sms,7079,,outcoming,-1,-1,False
9201,24.0,5.456683733928884,0,19.0,0.0,sms,7080,,outcoming,-1,-1,False
9204,24.0,5.405803788733081,0,18.0,0.0,sms,7081,,outcoming,-1,-1,True
9206,24.0,5.390904390934537,0,18.0,0.0,sms,7082,,outcoming,-1,-1,False
9209,24.0,5.3462622059610965,0,18.0,0.0,sms,7083,,outcoming,-1,-1,False
9215,24.0,5.2623078289472005,0,18.0,0.0,sms,7084,,outcoming,-1,-1,False
9222,24.0,5.109656999624519,0,17.0,0.0,sms,7085,,outcoming,-1,-1,False
9230,24.0,5.024404030021515,0,17.0,0.0,sms,7086,,outcoming,-1,-1,False
9236,24.0,4.940634794451995,0,17.0,0.0,sms,7087,,outcoming,-1,-1,False
9249,24.0,4.845893314203721,0,17.0,0.0,sms,7088,,outcoming,-1,-1,False
9253,24.0,4.834316105979468,0,16.0,0.0,sms,7089,,outcoming,-1,-1,False
9256,24.0,4.827297984674374,0,16.0,0.0,sms,7090,,outcoming,-1,-1,False
9257,24.0,4.810324805142585,0,16.0,0.0,sms,7091,,outcoming,-1,-1,False
9259,24.0,4.7190347693315005,0,16.0,0.0,sms,7092,,outcoming,-1,-1,False
9261,24.0,4.702668602434301,0,16.0,0.0,sms,7093,,outcoming,-1,-1,False
9268,24.0,4.5988284388843965,0,16.0,0.0,sms,7094,,outcoming,-1,-1,False
9270,24.0,4.587968317897662,0,16.0,0.0,sms,7095,,outcoming,-1,-1,False
9275,24.0,4.488298369462001,0,15.0,0.0,sms,7096,,outcoming,-1,-1,False
9279,24.0,4.404081764044051,0,15.0,0.0,sms,7097,,outcoming,-1,-1,False
9286,24.0,4.335646938335714,0,15.0,0.0,sms,7098,,outcoming,-1,-1,True
9287,24.0,4.334070289632791,0,15.0,0.0,sms,7099,,outcoming,-1,-1,False
9292,24.0,4.236955001853914,0,14.0,0.0,sms,7100,,outcoming,-1,-1,False
9298,24.0,4.162538491646245,0,14.0,0.0,sms,7101,,outcoming,-1,-1,False
9300,24.0,4.1554762360381545,0,14.0,0.0,sms,7102,,outcoming,-1,-1,False
9303,24.0,4.152706665202572,0,14.0,0.0,sms,7103,,outcoming,-1,-1,False
9305,24.0,4.135810874497565,0,14.0,0.0,sms,7104,,outcoming,-1,-1,False
9307,24.0,4.0526675402519885,0,14.0,0.0,sms,7105,,outcoming,-1,-1,False
9309,24.0,4.032706286932168,0,14.0,0.0,sms,7106,,outcoming,-1,-1,False
9312,24.0,3.993569816578457,0,14.0,0.0,sms,7107,,outcoming,-1,-1,False
9313,24.0,3.97360753678322,0,13.0,0.0,sms,7108,,outcoming,-1,-1,False
9315,24.0,3.937380087911933,0,13.0,0.0,sms,7109,,outcoming,-1,-1,False
9322,24.0,3.788443540191224,0,13.0,0.0,sms,7110,,outcoming,-1,-1,False
9329,24.0,3.669515392774443,0,12.0,0.0,sms,7111,,outcoming,-1,-1,False
9330,24.0,3.6378783806277397,0,12.0,0.0,sms,7112,,outcoming,-1,-1,False
9332,24.0,3.628215453631796,0,12.0,0.0,sms,7113,,outcoming,-1,-1,False
9336,24.0,3.5638303546531063,0,12.0,0.0,sms,7114,,outcoming,-1,-1,False
9337,24.0,3.5606549587840277,0,12.0,0.0,sms,7115,,outcoming,-1,-1,False
9343,24.0,3.4783186798948265,0,12.0,0.0,sms,7116,,outcoming,-1,-1,False
9346,24.0,3.448278607912215,0,12.0,0.0,sms,7117,,outcoming,-1,-1,False
9348,24.0,3.4203073872346152,0,12.0,0.0,sms,7118,,outcoming,-1,-1,False
9350,24.0,3.401617484181159,0,11.0,0.0,sms,7119,,outcoming,-1,-1,False
9352,24.0,3.3580027511340944,0,11.0,0.0,sms,7120,,outcoming,-1,-1,False
9354,24.0,3.32863945237726,0,11.0,0.0,sms,7121,,outcoming,-1,-1,False
9361,24.0,3.2699153079613836,0,11.0,0.0,sms,7122,,outcoming,-1,-1,False
9366,24.0,3.17605801102178,0,11.0,0.0,sms,7123,,outcoming,-1,-1,False
9367,24.0,3.1491074374649486,0,11.0,0.0,sms,7124,,outcoming,-1,-1,True
9368,24.0,3.1108110745164197,0,10.0,0.0,sms,7125,,outcoming,-1,-1,False
9372,24.0,3.0843989739848325,0,10.0,0.0,sms,7126,,outcoming,-1,-1,False
9374,24.0,3.0717325660938997,0,10.0,0.0,sms,7127,,outcoming,-1,-1,False
9375,24.0,3.030986945778551,0,10.0,0.0,sms,7128,,outcoming,-1,-1,False
9377,24.0,3.0155106895029746,0,10.0,0.0,sms,7129,,outcoming,-1,-1,False
9381,24.0,3.002094995882601,0,10.0,0.0,sms,7130,,outcoming,-1,-1,False
9387,24.0,2.970962252245542,0,10.0,0.0,sms,7131,,outcoming,-1,-1,False
9388,24.0,2.9419207112755714,0,10.0,0.0,sms,7132,,outcoming,-1,-1,False
9389,24.0,2.9352275415607636,0,10.0,0.0,sms,7133,,outcoming,-1,-1,False
9391,24.0,2.90102579023214,0,10.0,0.0,sms,7134,,outcoming,-1,-1,True
9410,24.0,2.7150583280917715,0,9.0,0.0,sms,7135,,outcoming,-1,-1,False
9411,24.0,2.707620362121901,0,9.0,0.0,sms,7136,,outcoming,-1,-1,False
9417,24.0,2.611141317822714,0,9.0,0.0,sms,7137,,outcoming,-1,-1,False
9423,24.0,2.568948583436921,0,9.0,0.0,sms,7138,,outcoming,-1,-1,False
9425,24.0,2.517971304520131,0,8.0,0.0,sms,7139,,outcoming,-1,-1,False
9426,24.0,2.5168334179477654,0,8.0,0.0,sms,7140,,outcoming,-1,-1,False
9429,24.0,2.5030654462870814,0,8.0,0.0,sms,7141,,outcoming,-1,-1,False
9433,24.0,2.4572748408038905,0,8.0,0.0,sms,7142,,outcoming,-1,-1,False
9436,24.0,2.4296391620634807,0,8.0,0.0,sms,7143,,outcoming,-1,-1,False
9439,24.0,2.404084392821204,0,8.0,0.0,sms,7144,,outcoming,-1,-1,False
9443,24.0,2.360180896310112,0,8.0,0.0,sms,7145,,outcoming,-1,-1,True
9450,24.0,2.3222919486457414,0,8.0,0.0,sms,7146,,outcoming,-1,-1,False
9455,24.0,2.270662486919292,0,7.0,0.0,sms,7147,,outcoming,-1,-1,False
9462,24.0,2.131612959361348,0,7.0,0.0,sms,7148,,outcoming,-1,-1,True
9468,24.0,2.1098701565708353,0,7.0,0.0,sms,7149,,outcoming,-1,-1,False
9471,24.0,2.088485964865683,0,7.0,0.0,sms,7150,,outcoming,-1,-1,False
9474,24.0,2.0328896816584887,0,7.0,0.0,sms,7151,,outcoming,-1,-1,False
9485,24.0,1.6964091640120955,0,5.0,0.0,sms,7152,,outcoming,-1,-1,False
9487,24.0,1.6695104607133828,0,5.0,0.0,sms,7153,,outcoming,-1,-1,False
9489,24.0,1.6521728926145016,0,5.0,0.0,sms,7154,,outcoming,-1,-1,True
9491,24.0,1.6236227173606608,0,5.0,0.0,sms,7155,,outcoming,-1,-1,False
9501,24.0,1.5158488745875758,0,5.0,0.0,sms,7156,,outcoming,-1,-1,False
9505,24.0,1.4461726985766035,0,5.0,0.0,sms,7157,,outcoming,-1,-1,False
9506,24.0,1.4398997618831544,0,5.0,0.0,sms,7158,,outcoming,-1,-1,False
9512,24.0,1.3445522428519041,0,4.0,0.0,sms,7159,,outcoming,-1,-1,True
9516,24.0,1.2841778479289587,0,4.0,0.0,sms,7160,,outcoming,-1,-1,False
9517,24.0,1.2676748851765467,0,4.0,0.0,sms,7161,,outcoming,-1,-1,False
9521,24.0,1.242435584600031,0,4.0,0.0,sms,7162,,outcoming,-1,-1,False
9524,24.0,1.1362878442948983,0,3.0,0.0,sms,7163,,outcoming,-1,-1,False
9539,24.0,1.0375762112040832,0,3.0,0.0,sms,7164,,outcoming,-1,-1,False
9547,24.0,0.9427494591763548,0,3.0,0.0,sms,7165,,outcoming,-1,-1,False
9553,24.0,0.8893150311296978,0,3.0,0.0,sms,7166,,outcoming,-1,-1,False
9555,24.0,0.8791642488924367,0,3.0,0.0,sms,7167,,outcoming,-1,-1,False
9557,24.0,0.8383677266514553,0,2.0,0.0,sms,7168,,outcoming,-1,-1,False
9558,24.0,0.7941705134770132,0,2.0,0.0,sms,7169,,outcoming,-1,-1,False
9570,24.0,0.707387342640331,0,2.0,0.0,sms,7170,,outcoming,-1,-1,False
9571,24.0,0.6717596475290009,0,2.0,0.0,sms,7171,,outcoming,-1,-1,False
9572,24.0,0.6684825847993068,0,2.0,0.0,sms,7172,,outcoming,-1,-1,False
9591,24.0,0.34305642958898375,0,1.0,0.0,sms,7173,,outcoming,-1,-1,True
9594,24.0,0.2876569215927276,0,1.0,0.0,sms,7174,,outcoming,-1,-1,False
9596,24.0,0.21696116491523298,0,0.0,0.0,sms,7175,,outcoming,-1,-1,False
9597,24.0,0.20686984964052613,0,0.0,0.0,sms,7176,,outcoming,-1,-1,False
9600,24.0,0.16596334111866895,0,0.0,0.0,sms,7177,,outcoming,-1,-1,False
9603,24.0,0.11940924031978284,0,0.0,0.0,sms,7178,,outcoming,-1,-1,False
9607,24.0,0.10207520190427033,0,0.0,0.0,sms,7179,,outcoming,-1,-1,False
9608,24.0,0.10178206007796575,0,0.0,0.0,sms,7180,,outcoming,-1,-1,False
9613,24.0,0.055176922823775953,0,0.0,0.0,sms,7181,,outcoming,-1,-1,False
3616,25.0,567.9910126078612,0,1992.0,0.0,sms,7182,2022-03-24,outcoming,-1,-1,False
3618,25.0,556.0766275239589,0,1951.0,0.0,sms,7183,2022-03-07,outcoming,-1,-1,False
3620,25.0,514.3349456482222,0,1804.0,0.0,sms,7184,2022-03-10,outcoming,-1,-1,False
3622,25.0,486.55702450941,0,1707.0,0.0,sms,7185,2022-03-10,outcoming,-1,-1,True
3623,25.0,472.06082760322386,0,1656.0,0.0,sms,7186,2022-03-25,outcoming,-1,-1,False
3625,25.0,460.46850620371106,0,1615.0,0.0,sms,7187,2022-03-02,outcoming,-1,-1,False
3626,25.0,456.1878030068334,0,1600.0,0.0,sms,7188,2022-03-11,outcoming,-1,-1,False
3628,25.0,434.35393444405554,0,1524.0,0.0,sms,7189,2022-03-20,outcoming,-1,-1,False
3630,25.0,408.55840356274825,0,1433.0,0.0,sms,7190,2022-03-08,outcoming,-1,-1,False
3631,25.0,406.73493769260153,0,1427.0,0.0,sms,7191,2022-03-27,outcoming,-1,-1,False
3632,25.0,400.6490294698651,0,1405.0,0.0,sms,7192,2022-03-09,outcoming,-1,-1,False
3635,25.0,372.4395333965306,0,1306.0,0.0,sms,7193,2022-03-17,outcoming,-1,-1,False
3638,25.0,352.28768410678265,0,1236.0,0.0,sms,7194,2022-03-16,outcoming,-1,-1,True
3639,25.0,348.9360189749459,0,1224.0,0.0,sms,7195,2022-03-30,outcoming,-1,-1,False
3641,25.0,320.0356390003003,0,1122.0,0.0,sms,7196,2022-03-29,outcoming,-1,-1,False
3645,25.0,263.9205054421882,0,926.0,0.0,sms,7197,2022-03-07,outcoming,-1,-1,False
3647,25.0,259.7304159971304,0,911.0,0.0,sms,7198,2022-03-07,outcoming,-1,-1,True
3648,25.0,253.51975617242192,0,889.0,0.0,sms,7199,2022-03-16,outcoming,-1,-1,False
3649,25.0,246.430959723122,0,864.0,0.0,sms,7200,2022-03-27,outcoming,-1,-1,False
3651,25.0,223.21918814487196,0,783.0,0.0,sms,7201,2022-03-05,outcoming,-1,-1,False
3652,25.0,202.13792025543376,0,709.0,0.0,sms,7202,2022-03-28,outcoming,-1,-1,True
3653,25.0,184.5930870233991,0,647.0,0.0,sms,7203,2022-03-20,outcoming,-1,-1,False
3655,25.0,139.7239018939074,0,490.0,0.0,sms,7204,2022-03-01,outcoming,-1,-1,False
3657,25.0,127.98967540800652,0,449.0,0.0,sms,7205,2022-03-13,outcoming,-1,-1,False
3658,25.0,123.81675663454564,0,434.0,0.0,sms,7206,2022-03-19,outcoming,-1,-1,False
3659,25.0,123.62291242698154,0,433.0,0.0,sms,7207,2022-03-09,outcoming,-1,-1,False
3661,25.0,121.74011126767414,0,427.0,0.0,sms,7208,2022-03-23,outcoming,-1,-1,True
3664,25.0,119.38824595468714,0,418.0,0.0,sms,7209,2022-03-11,outcoming,-1,-1,False
3665,25.0,115.7722347049513,0,406.0,0.0,sms,7210,2022-03-17,outcoming,-1,-1,False
3669,25.0,112.37466238012166,0,394.0,0.0,sms,7211,2022-03-10,outcoming,-1,-1,False
3670,25.0,111.38970719554209,0,390.0,0.0,sms,7212,2022-03-01,outcoming,-1,-1,False
3673,25.0,108.41262133025259,0,380.0,0.0,sms,7213,2022-03-15,outcoming,-1,-1,True
3674,25.0,106.08632298672217,0,372.0,0.0,sms,7214,2022-03-17,outcoming,-1,-1,False
3675,25.0,103.50306876894842,0,363.0,0.0,sms,7215,2022-03-12,outcoming,-1,-1,False
